@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
1686,'2019/05/28 21:04:58:082',7,0.972843,0.253243,0.528779,0.239063,0.152858,0.050451,0.194411,0.200973,0.310682,0.170312,0.172341,-0.005966,0.177364,0,0,1,0
1687,'2019/05/28 21:04:58:099',7,1.04662,0.186907,0.33185,0.248791,0.125946,-0.031863,0.145187,0.241848,0.289501,0.185787,0.152329,0.294618,0.237721,0,0,1,0
1688,'2019/05/28 21:04:58:115',7,0.972654,0.195486,0.414544,0.273292,0.229087,0.29785,0.339764,0.253207,0.155877,0.141689,0.211559,0.158586,0.142438,0,0,1,0
1689,'2019/05/28 21:04:58:132',7,1.054987,0.260125,0.536337,0.095377,0.175165,0.011828,0.171803,0.248106,0.415788,0.288587,0.21706,0.13864,0.130606,0,0,1,0
1690,'2019/05/28 21:04:58:148',7,0.981416,0.166116,0.195453,-0.128504,-0.041843,0.054822,0.407991,0.536134,0.489784,0.288601,0.166229,0.034073,0.154151,0,0,1,0
1691,'2019/05/28 21:04:58:166',7,0.999446,0.222043,0.429289,0.269644,0.180057,0.081457,0.166857,0.198777,0.375879,0.217973,0.169618,0.152386,0.270961,0,0,1,0
1692,'2019/05/28 21:04:58:182',7,1.094706,0.336822,0.419372,0.163249,0.121742,-0.107614,0.133164,0.361085,0.326861,0.139307,0.095385,0.016307,0.213679,0,0,1,0
1693,'2019/05/28 21:04:58:198',7,0.873744,0.12051,0.227737,0.218078,0.129384,0.015255,0.132972,0.272805,0.364639,0.140765,0.252035,0.154344,0.141003,0,0,1,0
1694,'2019/05/28 21:04:58:215',7,0.781647,0.303733,0.443207,0.39836,0.423902,0.029814,0.183598,0.03858,0.123601,0.173279,0.311719,0.214008,0.130163,0,0,1,0
1695,'2019/05/28 21:04:58:231',7,0.914367,0.281834,0.485452,0.261078,0.169455,-0.015485,0.133874,0.194519,0.340414,0.226405,0.123672,0.110552,0.210835,0,0,1,0
1696,'2019/05/28 21:04:58:248',7,0.855126,0.282828,0.591992,0.246351,0.126598,-0.112765,0.210147,0.123249,0.155989,0.171097,0.277814,0.394209,0.15512,0,0,1,0
1697,'2019/05/28 21:04:58:265',7,0.87281,0.146032,0.3626,0.268154,0.242112,0.235691,0.279759,0.28673,0.374381,0.319298,0.235691,0.114584,0.158345,0,0,1,0
1698,'2019/05/28 21:04:58:282',7,0.884707,0.32074,0.412663,0.245993,0.315755,0.114232,0.21979,0.010322,0.113162,0.243126,0.346333,0.200683,0.227092,0,0,1,0
1699,'2019/05/28 21:04:58:298',7,0.622364,0.133286,0.545333,0.31561,0.189578,0.108053,0.367601,0.239356,0.315891,0.309585,0.275095,0.25441,0.222519,0,0,1,0
1700,'2019/05/28 21:04:58:315',7,0.671551,0.169094,0.613518,0.454069,0.428113,0.110861,0.215465,0.050167,0.182267,0.181844,0.19776,0.168285,0.272641,0,0,1,0
1701,'2019/05/28 21:04:58:332',7,0.845737,0.230267,0.599173,0.338689,0.286584,-0.046211,0.073075,0.311993,0.233595,0.145763,0.093727,0.141863,0.338327,0,0,1,0
1702,'2019/05/28 21:04:58:349',7,0.888093,0.244291,0.509504,0.297291,0.333352,0.060074,0.042977,0.207263,0.170564,0.173253,0.191058,0.060527,0.216492,0,0,1,0
1703,'2019/05/28 21:04:58:365',7,0.832781,-0.191677,-0.176593,-0.564259,-0.341717,-0.036053,-0.038284,0.363714,0.143637,0.206754,-0.115299,-0.084821,0.163231,0,0,1,0
1704,'2019/05/28 21:04:58:382',7,0.878655,-0.316753,-0.209092,-0.701844,-0.508766,-0.088259,0.182614,0.543868,0.139316,0.283289,0.074806,-0.145683,0.113794,0,0,1,0
1705,'2019/05/28 21:04:58:398',7,0.974574,-0.205314,-0.05665,-0.482256,-0.341093,-0.390427,-0.009535,0.331208,-0.059469,0.146547,0.100056,-0.000119,0.116929,0,0,1,0
1706,'2019/05/28 21:04:58:415',7,0.809439,-0.32914,0.141367,-0.414183,-0.386803,-0.348377,0.04005,0.295771,-0.054187,0.00687,0.05757,0.080486,0.067,0,0,1,0
1707,'2019/05/28 21:04:58:432',7,0.633647,-0.499861,-0.000792,-0.467093,-0.342195,-0.276471,0.100538,0.234497,0.051763,0.239545,0.049367,0.021969,0.092418,0,0,1,0
1708,'2019/05/28 21:04:58:449',7,0.702779,-0.450073,0.095174,-0.464287,-0.324594,-0.271326,0.060594,0.005077,0.048658,0.260009,0.009514,0.108759,0.093304,0,0,1,0
1709,'2019/05/28 21:04:58:465',7,0.733025,-0.492789,0.154754,-0.349535,-0.294258,-0.342246,-0.014562,-0.075098,-0.002248,0.36477,0.176436,0.121585,0.169626,0,0,1,0
1710,'2019/05/28 21:04:58:482',7,0.778653,-0.689234,0.07948,-0.466531,-0.317332,-0.35856,-0.074003,0.094989,0.042663,0.360126,0.152032,0.217957,0.170072,0,0,1,0
1711,'2019/05/28 21:04:58:498',7,0.793711,-0.651874,0.073772,-0.598972,-0.320143,-0.321547,-0.023686,0.048136,0.018117,0.333208,0.184192,0.220009,0.207163,0,0,1,0
1712,'2019/05/28 21:04:58:516',7,0.853037,-0.781227,0.040284,-0.485612,-0.311855,-0.268234,-0.067178,0.093172,-0.00145,0.299632,0.160187,0.190011,0.305619,0,0,1,0
1713,'2019/05/28 21:04:58:531',7,0.896244,-0.757405,0.012576,-0.405378,-0.319536,-0.19131,-0.064407,0.039238,0.107408,0.303308,0.063631,0.137012,0.312757,0,0,1,0
1714,'2019/05/28 21:04:58:549',7,0.946794,-0.677694,0.030896,-0.405747,-0.267128,-0.22888,0.119933,0.060727,0.07208,0.329517,0.16014,-0.011945,0.201188,0,0,1,0
1715,'2019/05/28 21:04:58:565',7,1.003709,-0.752196,0.109124,-0.440349,-0.276132,-0.187709,0.126771,0.113205,0.055643,0.299584,0.188689,-0.01396,0.158294,0,0,1,0
1716,'2019/05/28 21:04:58:582',7,1.049274,-0.842272,0.205947,-0.549168,-0.142797,-0.188782,0.156524,0.191736,0.07424,0.266271,0.028447,0.115889,0.132289,0,0,1,0
1717,'2019/05/28 21:04:58:598',7,1.115868,-0.930119,0.245325,-0.552492,-0.186757,-0.207522,0.171773,0.222798,-0.020943,0.287798,0.05045,0.048058,0.12152,0,0,1,0
1718,'2019/05/28 21:04:58:615',7,1.102587,-0.869233,0.230854,-0.647768,-0.23097,-0.216039,0.197225,0.10869,0.057095,0.248549,0.157168,-0.017309,0.13191,0,0,1,0
1719,'2019/05/28 21:04:58:632',7,1.198914,-0.921787,0.222957,-0.585456,-0.218618,-0.31257,0.109766,0.163133,0.144059,0.369982,0.001456,0.146112,0.179038,0,0,1,0
1720,'2019/05/28 21:04:58:649',7,1.287775,-0.994,0.26745,-0.563536,-0.197643,-0.393089,0.116013,0.143383,0.119476,0.418865,0.035827,0.138325,0.157571,0,0,1,0
1721,'2019/05/28 21:04:58:665',7,1.245385,-0.869714,0.21037,-0.499843,-0.357378,-0.338111,0.071159,0.180293,0.041195,0.506433,0.152349,0.108529,0.186221,0,0,1,0
1722,'2019/05/28 21:04:58:682',7,1.20711,-0.897108,0.184992,-0.546525,-0.383509,-0.424664,0.036004,0.243982,0.01713,0.448346,0.175306,0.16464,0.293947,0,0,1,0
1723,'2019/05/28 21:04:58:698',7,1.292555,-1.045134,0.218235,-0.624515,-0.323981,-0.394687,-0.079028,0.192973,0.058578,0.324269,0.328842,0.167265,0.322915,0,0,1,0
1724,'2019/05/28 21:04:58:715',7,1.353569,-0.94387,0.298029,-0.560782,-0.239879,-0.357905,0.012316,0.070504,0.028526,0.354234,0.324636,0.109829,0.230302,0,0,1,0
1725,'2019/05/28 21:04:58:732',7,1.417016,-1.047856,0.388065,-0.493032,-0.227484,-0.328126,-0.017159,0.095226,0.00394,0.318223,0.347561,0.105642,0.27315,0,0,1,0
1726,'2019/05/28 21:04:58:749',7,1.521084,-1.126458,0.525294,-0.48925,-0.039783,-0.346785,0.002424,0.135811,0.040878,0.311212,0.283326,0.198595,0.242661,0,0,1,0
1727,'2019/05/28 21:04:58:765',7,1.582208,-1.195282,0.573464,-0.500257,-0.151608,-0.206203,-0.013863,0.151555,-0.02154,0.344154,0.264657,0.105607,0.293368,0,0,1,0
1728,'2019/05/28 21:04:58:782',7,1.5842,-1.118223,0.553287,-0.588205,-0.193388,-0.138857,0.164525,0.214692,-0.107827,0.32819,0.14425,0.203142,0.134112,0,0,1,0
1729,'2019/05/28 21:04:58:799',7,1.664772,-1.171522,0.512749,-0.534955,-0.284979,-0.060398,0.149229,0.319426,-0.078531,0.150839,0.259391,0.137437,0.187955,0,0,1,0
1730,'2019/05/28 21:04:58:815',7,1.734811,-1.173757,0.391115,-0.45253,-0.196332,-0.183019,0.116962,0.333571,-0.083805,0.402338,0.23379,0.062524,0.144697,0,0,1,0
1731,'2019/05/28 21:04:58:832',7,1.778824,-1.139091,0.377597,-0.455167,-0.251937,-0.16627,0.041912,0.252604,-0.078841,0.438,0.298837,-0.101751,0.230717,0,0,1,0
1732,'2019/05/28 21:04:58:849',7,1.800452,-1.218769,0.331422,-0.422173,-0.243061,-0.232155,0.017501,0.252279,0.024829,0.518374,0.257325,-0.051224,0.301955,0,0,1,0
1733,'2019/05/28 21:04:58:865',7,1.775757,-1.234986,0.252354,-0.436013,-0.323703,-0.217463,-0.07718,0.262683,0.088416,0.426636,0.294413,-0.012695,0.340074,0,0,1,0
1734,'2019/05/28 21:04:58:881',7,1.833019,-1.202702,0.357554,-0.447819,-0.338624,-0.215845,-0.054673,0.227267,0.115402,0.334167,0.24968,0.048087,0.240351,0,0,1,0
1735,'2019/05/28 21:04:58:899',7,1.761541,-1.179995,0.340804,-0.374081,-0.475954,-0.108902,-0.045193,0.187561,0.111217,0.330247,0.348339,0.078611,0.279063,0,0,1,0
1736,'2019/05/28 21:04:58:915',7,1.720987,-1.283109,0.294007,-0.426687,-0.442186,-0.221276,-0.07982,0.148153,0.143014,0.332849,0.323041,0.193625,0.32121,0,0,1,0
1737,'2019/05/28 21:04:58:932',7,1.781754,-1.288789,0.330968,-0.234982,-0.429954,-0.113679,-0.123308,0.120657,0.126895,0.285349,0.399305,0.101891,0.348924,0,0,1,0
1738,'2019/05/28 21:04:58:948',7,1.755435,-1.282632,0.247715,-0.291037,-0.350708,-0.086513,-0.051254,0.082876,0.121173,0.368294,0.385894,0.147331,0.29043,0,0,1,0
1739,'2019/05/28 21:04:58:966',7,1.895522,-1.297594,0.175352,-0.239032,-0.304173,0.039784,-0.118925,0.165614,0.063995,0.316774,0.342804,0.068852,0.238903,0,0,1,0
1740,'2019/05/28 21:04:58:982',7,1.870429,-1.256848,0.161321,-0.184894,-0.260642,-0.017385,0.016952,0.102653,0.100506,0.266764,0.316479,0.088556,0.138804,0,0,1,0
1741,'2019/05/28 21:04:58:999',7,1.874579,-1.232185,0.144647,-0.129855,-0.29343,0.047009,0.048274,0.180732,0.068346,0.32994,0.33142,0.076924,0.168685,0,0,1,0
1742,'2019/05/28 21:04:59:015',7,1.782944,-1.051055,0.112441,-0.198079,-0.293968,-0.053615,0.093668,0.113001,0.021687,0.451016,0.353642,0.013957,0.130047,0,0,1,0
1743,'2019/05/28 21:04:59:032',7,1.83064,-1.076395,0.079744,-0.14185,-0.35556,-0.05358,0.037492,0.152929,0.05262,0.434621,0.360263,0.046702,0.192643,0,0,1,0
1744,'2019/05/28 21:04:59:049',7,1.900873,-1.115772,0.008461,-0.146555,-0.370303,-0.181656,0.034819,0.123963,0.146548,0.263774,0.342421,0.088742,0.150731,0,0,1,0
1745,'2019/05/28 21:04:59:065',7,1.908375,-1.142752,-0.081425,-0.127922,-0.47032,-0.162519,0.030061,0.069985,0.221456,0.327187,0.363629,0.120544,0.209877,0,0,1,0
1746,'2019/05/28 21:04:59:082',7,1.919388,-1.008422,-0.051141,-0.116748,-0.442684,-0.142441,0.00917,0.076695,0.2216,0.325179,0.359501,0.106862,0.155372,0,0,1,0
1747,'2019/05/28 21:04:59:099',7,1.832742,-1.094001,-0.050593,-0.190215,-0.487192,-0.250083,0.005435,0.104133,0.188876,0.298184,0.422255,0.163578,0.235281,0,0,1,0
1748,'2019/05/28 21:04:59:115',7,1.90476,-0.899918,0.063345,-0.169298,-0.567769,-0.141685,0.105889,0.063491,0.137514,0.202396,0.377469,0.239155,0.200243,0,0,1,0
1749,'2019/05/28 21:04:59:132',7,1.884065,-0.846623,-0.032976,-0.174297,-0.522828,-0.142861,0.156597,0.022,0.141521,0.219877,0.425807,0.190089,0.218509,0,0,1,0
1750,'2019/05/28 21:04:59:148',7,1.892625,-0.850547,-0.113372,-0.032778,-0.523549,-0.181498,0.160847,0.06088,0.121725,0.25451,0.32321,0.211872,0.328615,0,0,1,0
1751,'2019/05/28 21:04:59:166',7,1.987289,-0.797004,-0.16312,0.022715,-0.392255,-0.201887,0.214049,0.067608,0.101147,0.243935,0.238524,0.075734,0.393979,0,0,1,0
1752,'2019/05/28 21:04:59:182',7,1.928969,-0.809363,-0.150348,-0.050477,-0.307512,-0.16418,0.200693,0.088432,0.125175,0.313874,0.255002,0.097799,0.33855,0,0,1,0
1753,'2019/05/28 21:04:59:198',7,1.932405,-0.842281,-0.141188,0.046479,-0.324805,-0.146292,0.24344,0.133261,0.109997,0.317013,0.207764,0.107116,0.229501,0,0,1,0
1754,'2019/05/28 21:04:59:215',7,1.955573,-0.831286,-0.164512,0.084356,-0.310664,-0.205259,0.229595,0.140248,0.0547,0.264902,0.143841,0.063664,0.201559,0,0,1,0
1755,'2019/05/28 21:04:59:231',7,1.960568,-0.72367,-0.220264,0.037153,-0.351152,-0.202117,0.253754,0.152761,0.143152,0.177994,0.285164,0.121127,0.249711,0,0,1,0
1756,'2019/05/28 21:04:59:248',7,1.966043,-0.790641,-0.231523,-0.025224,-0.327914,-0.215605,0.177021,0.094314,0.203565,0.324984,0.300796,0.21341,0.168176,0,0,1,0
1757,'2019/05/28 21:04:59:264',7,1.967943,-0.746655,-0.208952,-0.06594,-0.249373,-0.246415,0.077863,0.150989,0.158384,0.390181,0.276636,0.206052,0.179272,0,0,1,0
1758,'2019/05/28 21:04:59:282',7,2.004448,-0.810484,-0.270535,-0.038198,-0.291972,-0.314835,-0.005446,0.072654,0.207272,0.385801,0.237199,0.204567,0.158767,0,0,1,0
1759,'2019/05/28 21:04:59:298',7,1.936258,-0.88785,-0.388724,-0.080391,-0.374452,-0.353639,-0.092722,0.082697,0.194356,0.34602,0.381218,0.176957,0.213005,0,0,1,0
1760,'2019/05/28 21:04:59:315',7,2.075323,-0.681326,-0.46038,-0.030596,-0.214618,-0.245233,0.026391,0.024704,0.260541,0.340903,0.340343,0.316255,0.154503,0,0,1,0
1761,'2019/05/28 21:04:59:331',7,2.085897,-0.603368,-0.512029,-0.026848,-0.190771,-0.189336,0.066154,0.031017,0.286391,0.284491,0.380174,0.302577,0.168972,0,0,1,0
1762,'2019/05/28 21:04:59:349',7,2.028604,-0.668034,-0.512656,-0.141738,-0.171122,-0.219973,0.03403,0.10069,0.186408,0.294956,0.372347,0.319957,0.217808,0,0,1,0
1763,'2019/05/28 21:04:59:365',7,2.028469,-0.620396,-0.506127,-0.103038,-0.155151,-0.178017,0.040725,0.029701,0.215775,0.320431,0.294877,0.238549,0.171242,0,0,1,0
1764,'2019/05/28 21:04:59:382',7,2.03261,-0.577453,-0.479624,-0.100545,-0.095143,-0.131698,-0.00895,0.07906,0.224821,0.371213,0.258927,0.203536,0.173466,0,0,1,0
1765,'2019/05/28 21:04:59:398',7,2.012301,-0.550351,-0.508435,0.076577,-0.097109,-0.120999,0.016204,0.158286,0.319378,0.292522,0.219576,0.166605,0.132674,0,0,1,0
1766,'2019/05/28 21:04:59:415',7,1.970118,-0.502838,-0.459185,-0.005444,-0.015215,-0.224256,0.124861,0.169381,0.235671,0.355748,0.09276,0.160593,0.136485,0,0,1,0
1767,'2019/05/28 21:04:59:431',7,1.978235,-0.429446,-0.409894,-0.039769,-0.151845,-0.006152,0.03513,0.197097,0.336928,0.254996,0.201739,0.114597,0.154846,0,0,1,0
1768,'2019/05/28 21:04:59:449',7,1.984457,-0.369913,-0.434546,-0.050927,-0.146058,-0.192225,0.077446,0.143555,0.254196,0.298968,0.174578,0.150587,0.181393,0,0,1,0
1769,'2019/05/28 21:04:59:465',7,1.967422,-0.307003,-0.421946,-0.098488,-0.18281,-0.206721,-0.012615,0.096304,0.333071,0.410037,0.204253,0.153939,0.240897,0,0,1,0
1770,'2019/05/28 21:04:59:482',7,1.919173,-0.275378,-0.373009,-0.1712,-0.176785,-0.166319,-0.127962,0.068115,0.332902,0.363693,0.297829,0.103532,0.169661,0,0,1,0
1771,'2019/05/28 21:04:59:498',7,1.950539,-0.295661,-0.437954,-0.146988,-0.116508,-0.155086,-0.068486,0.073417,0.276393,0.484735,0.33111,0.144068,0.173982,0,0,1,0
1772,'2019/05/28 21:04:59:515',7,2.032336,-0.353885,-0.43756,-0.236783,-0.167445,-0.116885,-0.101545,0.017863,0.200415,0.394281,0.291386,0.208364,0.191584,0,0,1,0
1773,'2019/05/28 21:04:59:532',7,2.004952,-0.222194,-0.477708,-0.22163,-0.100154,-0.156648,0.001002,0.040756,0.172361,0.399621,0.341469,0.193866,0.275137,0,0,1,0
1774,'2019/05/28 21:04:59:549',7,1.979334,-0.173994,-0.486562,-0.291969,-0.192425,-0.175173,0.112472,0.005177,0.096743,0.345131,0.447168,0.267912,0.172459,0,0,1,0
1775,'2019/05/28 21:04:59:565',7,1.941995,-0.216129,-0.41207,-0.379603,-0.201859,-0.064102,0.051577,-0.008026,0.163852,0.329226,0.427756,0.276306,0.161378,0,0,1,0
1776,'2019/05/28 21:04:59:582',7,1.939604,-0.167205,-0.433263,-0.184432,-0.148897,-0.135305,0.129084,-0.031412,0.195626,0.326697,0.365949,0.17998,0.143192,0,0,1,0
1777,'2019/05/28 21:04:59:598',7,2.006586,-0.151413,-0.37099,-0.154964,-0.150335,0.007945,0.067112,0.059017,0.120321,0.334484,0.334143,0.142496,0.076419,0,0,1,0
1778,'2019/05/28 21:04:59:615',7,1.958149,-0.288443,-0.413855,-0.257459,0.009056,0.067993,0.07756,0.132439,0.220845,0.306661,0.306634,0.136136,0.062737,0,0,1,0
1779,'2019/05/28 21:04:59:632',7,1.914734,-0.318491,-0.44081,-0.241764,-0.063015,-0.019391,0.044209,0.103659,0.171191,0.277398,0.267435,0.113192,0.07363,0,0,1,0
1780,'2019/05/28 21:04:59:649',7,2.001295,-0.192119,-0.349462,-0.165821,-0.062769,-0.050506,0.10635,0.135901,0.137645,0.276834,0.296272,0.154704,-0.011677,0,0,1,0
1781,'2019/05/28 21:04:59:665',7,1.975971,-0.072587,-0.378695,-0.250018,-0.207067,-0.08628,-0.003696,0.137438,0.220377,0.326213,0.382364,0.136002,0.057032,0,0,1,0
1782,'2019/05/28 21:04:59:681',7,1.93905,-0.000033,-0.341908,-0.221269,-0.219718,-0.168539,0.034239,0.122501,0.250582,0.409844,0.418414,0.096718,0.136049,0,0,1,0
1783,'2019/05/28 21:04:59:699',7,1.963964,-0.149113,-0.401085,-0.314059,-0.097394,-0.194797,0.005736,0.145213,0.296211,0.344235,0.360052,0.261453,0.103597,0,0,1,0
1784,'2019/05/28 21:04:59:714',7,2.032264,-0.035648,-0.448101,-0.201031,-0.128227,-0.232308,0.07192,0.122079,0.224433,0.319722,0.318234,0.191873,0.130716,0,0,1,0
1785,'2019/05/28 21:04:59:732',7,2.013238,-0.03537,-0.508753,-0.287331,-0.117505,-0.159123,-0.021303,0.040681,0.224483,0.347389,0.333985,0.202575,0.164192,0,0,1,0
1786,'2019/05/28 21:04:59:748',7,2.006675,-0.15151,-0.487097,-0.280572,-0.127028,-0.135364,0.009705,0.094142,0.151859,0.466738,0.398338,0.186599,0.200554,0,0,1,0
1787,'2019/05/28 21:04:59:765',7,1.984143,0.011111,-0.597757,-0.184254,-0.102389,-0.212488,0.069677,0.004847,0.140745,0.326276,0.447635,0.162033,0.058579,0,0,1,0
1788,'2019/05/28 21:04:59:782',7,1.984013,-0.045456,-0.485926,-0.296924,-0.085089,-0.028838,0.040112,-0.006776,0.230156,0.323799,0.436501,0.229143,0.0516,0,0,1,0
1789,'2019/05/28 21:04:59:798',7,1.955875,-0.076484,-0.480464,-0.233305,-0.129236,0.021774,0.048794,0.015872,0.186483,0.360053,0.401769,0.24214,0.055558,0,0,1,0
1790,'2019/05/28 21:04:59:815',7,1.926603,-0.092266,-0.485457,-0.266484,0.036281,0.015772,0.044567,0.068901,0.181966,0.279857,0.289569,0.207496,-0.034692,0,0,1,0
1791,'2019/05/28 21:04:59:832',7,1.90663,-0.011257,-0.510883,-0.181187,0.06257,0.036275,0.1132,0.124967,0.192945,0.344262,0.323477,0.157471,0.052632,0,0,1,0
1792,'2019/05/28 21:04:59:849',7,1.876447,0.063735,-0.436924,-0.208163,0.030443,-0.095391,0.010969,0.093028,0.198575,0.293171,0.367051,0.083038,0.011027,0,0,1,0
1793,'2019/05/28 21:04:59:865',7,1.899709,0.094906,-0.391972,-0.223527,-0.06714,-0.075448,0.00965,0.121432,0.159499,0.373076,0.377073,0.063559,0.039036,0,0,1,0
1794,'2019/05/28 21:04:59:882',7,1.873541,0.205217,-0.378831,-0.284852,-0.094579,-0.161751,0.025614,0.102558,0.284403,0.309818,0.444009,0.181789,0.044817,0,0,1,0
1795,'2019/05/28 21:04:59:898',7,1.834912,0.17263,-0.33271,-0.30625,-0.172087,-0.129142,-0.005699,0.190167,0.217365,0.333393,0.41732,0.287149,0.064399,0,0,1,0
1796,'2019/05/28 21:04:59:915',7,1.819892,0.149736,-0.3407,-0.420806,-0.254978,-0.060843,-0.028907,0.06183,0.242131,0.367245,0.398183,0.264684,0.119633,0,0,1,0
1797,'2019/05/28 21:04:59:932',7,1.805209,0.232433,-0.175249,-0.392348,-0.208603,-0.121979,0.026018,0.159193,0.154488,0.413964,0.393756,0.200709,0.161977,0,0,1,0
1798,'2019/05/28 21:04:59:948',7,1.826996,0.245155,-0.230526,-0.316384,-0.176967,-0.192968,-0.058694,0.199977,0.294074,0.199182,0.380482,0.25011,0.23577,0,0,1,0
1799,'2019/05/28 21:04:59:965',7,1.72903,0.155168,-0.168932,-0.321666,-0.272072,-0.230916,0.089802,0.164576,0.267135,0.306344,0.390925,0.354425,0.176177,0,0,1,0
1800,'2019/05/28 21:04:59:982',7,1.867082,0.273029,-0.105107,-0.255279,-0.241266,-0.083402,0.049732,0.19265,0.181911,0.350392,0.392621,0.255755,0.173777,0,0,1,0
1801,'2019/05/28 21:04:59:999',7,1.691329,0.30529,-0.162188,-0.304448,-0.189991,-0.143396,-0.00045,0.208031,0.244546,0.16354,0.312204,0.271331,0.169533,0,0,1,0
1802,'2019/05/28 21:05:00:014',7,1.712291,0.195354,-0.160089,-0.227076,-0.057665,-0.063627,0.063575,0.232073,0.36839,0.208584,0.387976,0.228161,0.147727,0,0,1,0
1803,'2019/05/28 21:05:00:031',7,1.690765,0.300675,-0.158422,-0.16081,-0.059522,-0.016723,0.147581,0.193524,0.443919,0.217801,0.224688,0.32311,0.10002,0,0,1,0
1804,'2019/05/28 21:05:00:048',7,1.606028,0.280674,-0.135003,-0.205476,-0.069342,-0.024462,-0.046165,0.205055,0.288101,0.303774,0.231702,0.138975,0.052128,0,0,1,0
1805,'2019/05/28 21:05:00:066',7,1.472177,0.244793,-0.14856,-0.192874,-0.048671,-0.125309,-0.022172,0.089681,0.456008,0.353476,0.36338,0.015512,0.275425,0,0,1,0
1806,'2019/05/28 21:05:00:082',7,1.117017,0.79581,-0.368776,-0.291636,-0.122345,-0.134964,0.032694,0.007235,0.377687,0.360186,0.437218,0.075865,0.251538,0,0,1,0
1807,'2019/05/28 21:05:00:099',7,0.896204,0.840079,-0.213105,-0.321851,-0.1496,-0.0263,-0.030291,0.217121,0.314017,0.288492,0.498555,0.134807,0.210351,0,0,1,0
1808,'2019/05/28 21:05:00:115',7,0.798799,-0.354836,-0.054069,-0.109789,-0.185691,-0.212763,0.188797,0.265707,0.285427,0.157446,-0.007165,-0.037068,0.167786,0,0,1,0
1809,'2019/05/28 21:05:00:132',7,1.035123,-0.353096,-0.162714,-0.629362,-0.533788,-0.010362,0.252503,0.297642,0.318799,0.140594,0.08223,-0.026492,-0.015851,0,0,1,0
1810,'2019/05/28 21:05:00:148',7,0.941083,-0.633067,-0.327875,-0.6477,-0.435168,-0.074687,0.188798,0.454942,0.262338,0.261312,0.136063,0.032215,0.079797,0,0,1,0
1811,'2019/05/28 21:05:00:165',7,0.996107,-0.319724,0.05292,-0.337736,-0.515703,-0.42162,-0.07648,0.292726,0.044409,0.080838,0.141235,-0.003825,0.0455,0,0,1,0
1812,'2019/05/28 21:05:00:182',7,1.024914,-0.36912,0.081351,-0.582482,-0.423956,-0.22206,-0.037521,0.279375,0.013067,0.222574,0.038893,0.012599,0.04464,0,0,1,0
1813,'2019/05/28 21:05:00:199',7,1.054246,-0.560728,0.207855,-0.506008,-0.341047,-0.194012,-0.046883,0.080878,0.024748,0.230473,0.111149,0.039321,0.103981,0,0,1,0
1814,'2019/05/28 21:05:00:215',7,1.128393,-0.526653,0.152901,-0.483319,-0.31147,-0.301302,-0.022553,0.072593,0.064162,0.167871,0.200056,-0.06425,0.164532,0,0,1,0
1815,'2019/05/28 21:05:00:231',7,1.182185,-0.613448,0.17655,-0.635663,-0.462107,-0.223067,0.163867,0.099333,0.054653,0.283376,0.197586,0.04051,0.065129,0,0,1,0
1816,'2019/05/28 21:05:00:249',7,1.188485,-0.670558,0.20048,-0.662779,-0.471044,-0.241673,0.05894,0.15087,0.114339,0.289214,0.148757,0.044405,0.122151,0,0,1,0
1817,'2019/05/28 21:05:00:265',7,1.279874,-0.773622,0.210504,-0.571018,-0.46412,-0.275286,-0.018205,0.209558,0.091334,0.332566,0.135851,-0.023222,0.18129,0,0,1,0
1818,'2019/05/28 21:05:00:282',7,1.369466,-0.784931,0.214362,-0.686121,-0.381744,-0.239108,0.029587,0.156877,0.153193,0.319281,0.155843,-0.026429,0.199188,0,0,1,0
1819,'2019/05/28 21:05:00:298',7,1.411051,-0.825139,0.25126,-0.707711,-0.381459,-0.266772,0.096165,0.138658,0.115503,0.293162,0.134351,0.044889,0.177828,0,0,1,0
1820,'2019/05/28 21:05:00:315',7,1.561865,-1.056121,0.386123,-0.683989,-0.313534,-0.275464,0.13523,0.13292,0.083553,0.278188,0.083332,0.108086,0.259943,0,0,1,0
1821,'2019/05/28 21:05:00:331',7,1.5613,-1.03713,0.412159,-0.737291,-0.202765,-0.271729,0.159603,0.068909,0.136663,0.270026,0.053184,0.131386,0.178537,0,0,1,0
1822,'2019/05/28 21:05:00:349',7,1.597826,-1.154339,0.524951,-0.649683,-0.127141,-0.300804,0.162742,0.150621,-0.025071,0.248738,0.018371,0.051215,0.163289,0,0,1,0
1823,'2019/05/28 21:05:00:364',7,1.602688,-1.255004,0.581177,-0.57191,-0.102828,-0.239829,0.137318,0.148025,-0.055493,0.138514,-0.014356,0.075287,0.191606,0,0,1,0
1824,'2019/05/28 21:05:00:382',7,1.655688,-1.17333,0.495264,-0.518906,-0.115263,-0.304736,0.229428,0.10931,-0.056774,0.245387,-0.044697,0.102637,0.222586,0,0,1,0
